matchId,teamId,queueId,patch,gameDuration,role,championId,win,ally1,ally2,ally3,ally4,enemy1,enemy2,enemy3,enemy4,enemy5
EUW1_7583773144,100,440,15.21,1861,MIDDLE,Kassadin,1,Heimerdinger,LeeSin,Sivir,Braum,Jax,Belveth,Akali,Aphelios,Shen
EUW1_7583773144,100,440,15.21,1861,BOTTOM,Sivir,1,Heimerdinger,LeeSin,Kassadin,Braum,Jax,Belveth,Akali,Aphelios,Shen
EUW1_7583773144,100,440,15.21,1861,UTILITY,Braum,1,Heimerdinger,LeeSin,Kassadin,Sivir,Jax,Belveth,Akali,Aphelios,Shen
EUW1_7583773144,200,440,15.21,1861,TOP,Jax,0,Belveth,Akali,Aphelios,Shen,Heimerdinger,LeeSin,Kassadin,Sivir,Braum
EUW1_7583773144,200,440,15.21,1861,JUNGLE,Belveth,0,Jax,Akali,Aphelios,Shen,Heimerdinger,LeeSin,Kassadin,Sivir,Braum
EUW1_7583773144,200,440,15.21,1861,MIDDLE,Akali,0,Jax,Belveth,Aphelios,Shen,Heimerdinger,LeeSin,Kassadin,Sivir,Braum
EUW1_7583773144,200,440,15.21,1861,BOTTOM,Aphelios,0,Jax,Belveth,Akali,Shen,Heimerdinger,LeeSin,Kassadin,Sivir,Braum
EUW1_7583773144,200,440,15.21,1861,UTILITY,Shen,0,Jax,Belveth,Akali,Aphelios,Heimerdinger,LeeSin,Kassadin,Sivir,Braum
EUW1_7583674905,100,420,15.21,1840,TOP,Sion,0,JarvanIV,Hwei,Yunara,Leona,Urgot,Rammus,Katarina,Sivir,Senna
EUW1_7583674905,100,420,15.21,1840,JUNGLE,JarvanIV,0,Sion,Hwei,Yunara,Leona,Urgot,Rammus,Katarina,Sivir,Senna
EUW1_7583674905,100,420,15.21,1840,MIDDLE,Hwei,0,Sion,JarvanIV,Yunara,Leona,Urgot,Rammus,Katarina,Sivir,Senna
EUW1_7583674905,100,420,15.21,1840,BOTTOM,Yunara,0,Sion,JarvanIV,Hwei,Leona,Urgot,Rammus,Katarina,Sivir,Senna
EUW1_7583674905,100,420,15.21,1840,UTILITY,Leona,0,Sion,JarvanIV,Hwei,Yunara,Urgot,Rammus,Katarina,Sivir,Senna
EUW1_7583674905,200,420,15.21,1840,TOP,Urgot,1,Rammus,Katarina,Sivir,Senna,Sion,JarvanIV,Hwei,Yunara,Leona
EUW1_7583674905,200,420,15.21,1840,JUNGLE,Rammus,1,Urgot,Katarina,Sivir,Senna,Sion,JarvanIV,Hwei,Yunara,Leona
EUW1_7583674905,200,420,15.21,1840,MIDDLE,Katarina,1,Urgot,Rammus,Sivir,Senna,Sion,JarvanIV,Hwei,Yunara,Leona
EUW1_7583674905,200,420,15.21,1840,BOTTOM,Sivir,1,Urgot,Rammus,Katarina,Senna,Sion,JarvanIV,Hwei,Yunara,Leona
EUW1_7583674905,200,420,15.21,1840,UTILITY,Senna,1,Urgot,Rammus,Katarina,Sivir,Sion,JarvanIV,Hwei,Yunara,Leona
EUW1_7583616304,100,420,15.21,1537,TOP,Yone,0,Gwen,Jayce,Sivir,Rakan,Sion,Lillia,Sylas,MissFortune,TahmKench
EUW1_7583616304,100,420,15.21,1537,JUNGLE,Gwen,0,Yone,Jayce,Sivir,Rakan,Sion,Lillia,Sylas,MissFortune,TahmKench
EUW1_7583616304,100,420,15.21,1537,MIDDLE,Jayce,0,Yone,Gwen,Sivir,Rakan,Sion,Lillia,Sylas,MissFortune,TahmKench
EUW1_7583616304,100,420,15.21,1537,BOTTOM,Sivir,0,Yone,Gwen,Jayce,Rakan,Sion,Lillia,Sylas,MissFortune,TahmKench
EUW1_7583616304,100,420,15.21,1537,UTILITY,Rakan,0,Yone,Gwen,Jayce,Sivir,Sion,Lillia,Sylas,MissFortune,TahmKench
EUW1_7583616304,200,420,15.21,1537,TOP,Sion,1,Lillia,Sylas,MissFortune,TahmKench,Yone,Gwen,Jayce,Sivir,Rakan
EUW1_7583616304,200,420,15.21,1537,JUNGLE,Lillia,1,Sion,Sylas,MissFortune,TahmKench,Yone,Gwen,Jayce,Sivir,Rakan
EUW1_7583616304,200,420,15.21,1537,MIDDLE,Sylas,1,Sion,Lillia,MissFortune,TahmKench,Yone,Gwen,Jayce,Sivir,Rakan
EUW1_7583616304,200,420,15.21,1537,BOTTOM,MissFortune,1,Sion,Lillia,Sylas,TahmKench,Yone,Gwen,Jayce,Sivir,Rakan
EUW1_7583616304,200,420,15.21,1537,UTILITY,TahmKench,1,Sion,Lillia,Sylas,MissFortune,Yone,Gwen,Jayce,Sivir,Rakan
EUW1_7583538128,100,420,15.21,1771,TOP,Ornn,0,JarvanIV,Orianna,Nilah,Nami,Yasuo,Karthus,Syndra,Lucian,Braum
EUW1_7583538128,100,420,15.21,1771,JUNGLE,JarvanIV,0,Ornn,Orianna,Nilah,Nami,Yasuo,Karthus,Syndra,Lucian,Braum
EUW1_7583538128,100,420,15.21,1771,MIDDLE,Orianna,0,Ornn,JarvanIV,Nilah,Nami,Yasuo,Karthus,Syndra,Lucian,Braum
EUW1_7583538128,100,420,15.21,1771,BOTTOM,Nilah,0,Ornn,JarvanIV,Orianna,Nami,Yasuo,Karthus,Syndra,Lucian,Braum
EUW1_7583538128,100,420,15.21,1771,UTILITY,Nami,0,Ornn,JarvanIV,Orianna,Nilah,Yasuo,Karthus,Syndra,Lucian,Braum
EUW1_7583538128,200,420,15.21,1771,TOP,Yasuo,1,Karthus,Syndra,Lucian,Braum,Ornn,JarvanIV,Orianna,Nilah,Nami
EUW1_7583538128,200,420,15.21,1771,JUNGLE,Karthus,1,Yasuo,Syndra,Lucian,Braum,Ornn,JarvanIV,Orianna,Nilah,Nami
EUW1_7583538128,200,420,15.21,1771,MIDDLE,Syndra,1,Yasuo,Karthus,Lucian,Braum,Ornn,JarvanIV,Orianna,Nilah,Nami
EUW1_7583538128,200,420,15.21,1771,BOTTOM,Lucian,1,Yasuo,Karthus,Syndra,Braum,Ornn,JarvanIV,Orianna,Nilah,Nami
EUW1_7583538128,200,420,15.21,1771,UTILITY,Braum,1,Yasuo,Karthus,Syndra,Lucian,Ornn,JarvanIV,Orianna,Nilah,Nami
EUW1_7583476256,100,420,15.21,2138,TOP,Heimerdinger,0,Ekko,Sion,Yunara,Poppy,Ornn,Hecarim,Zed,Tristana,Lulu
EUW1_7583476256,100,420,15.21,2138,JUNGLE,Ekko,0,Heimerdinger,Sion,Yunara,Poppy,Ornn,Hecarim,Zed,Tristana,Lulu
EUW1_7583476256,100,420,15.21,2138,MIDDLE,Sion,0,Heimerdinger,Ekko,Yunara,Poppy,Ornn,Hecarim,Zed,Tristana,Lulu
EUW1_7583476256,100,420,15.21,2138,BOTTOM,Yunara,0,Heimerdinger,Ekko,Sion,Poppy,Ornn,Hecarim,Zed,Tristana,Lulu
EUW1_7583476256,100,420,15.21,2138,UTILITY,Poppy,0,Heimerdinger,Ekko,Sion,Yunara,Ornn,Hecarim,Zed,Tristana,Lulu
EUW1_7583476256,200,420,15.21,2138,TOP,Ornn,1,Hecarim,Zed,Tristana,Lulu,Heimerdinger,Ekko,Sion,Yunara,Poppy
EUW1_7583476256,200,420,15.21,2138,JUNGLE,Hecarim,1,Ornn,Zed,Tristana,Lulu,Heimerdinger,Ekko,Sion,Yunara,Poppy
EUW1_7583476256,200,420,15.21,2138,MIDDLE,Zed,1,Ornn,Hecarim,Tristana,Lulu,Heimerdinger,Ekko,Sion,Yunara,Poppy
EUW1_7583476256,200,420,15.21,2138,BOTTOM,Tristana,1,Ornn,Hecarim,Zed,Lulu,Heimerdinger,Ekko,Sion,Yunara,Poppy
EUW1_7583476256,200,420,15.21,2138,UTILITY,Lulu,1,Ornn,Hecarim,Zed,Tristana,Heimerdinger,Ekko,Sion,Yunara,Poppy
EUW1_7583433517,100,420,15.21,1796,TOP,Rumble,1,Trundle,Xerath,Smolder,Rakan,Ornn,Viego,Sylas,MissFortune,Poppy
EUW1_7583433517,100,420,15.21,1796,JUNGLE,Trundle,1,Rumble,Xerath,Smolder,Rakan,Ornn,Viego,Sylas,MissFortune,Poppy
EUW1_7583433517,100,420,15.21,1796,MIDDLE,Xerath,1,Rumble,Trundle,Smolder,Rakan,Ornn,Viego,Sylas,MissFortune,Poppy
EUW1_7583433517,100,420,15.21,1796,BOTTOM,Smolder,1,Rumble,Trundle,Xerath,Rakan,Ornn,Viego,Sylas,MissFortune,Poppy
EUW1_7583433517,100,420,15.21,1796,UTILITY,Rakan,1,Rumble,Trundle,Xerath,Smolder,Ornn,Viego,Sylas,MissFortune,Poppy
EUW1_7583433517,200,420,15.21,1796,TOP,Ornn,0,Viego,Sylas,MissFortune,Poppy,Rumble,Trundle,Xerath,Smolder,Rakan
EUW1_7583433517,200,420,15.21,1796,JUNGLE,Viego,0,Ornn,Sylas,MissFortune,Poppy,Rumble,Trundle,Xerath,Smolder,Rakan
EUW1_7583433517,200,420,15.21,1796,MIDDLE,Sylas,0,Ornn,Viego,MissFortune,Poppy,Rumble,Trundle,Xerath,Smolder,Rakan
EUW1_7583433517,200,420,15.21,1796,BOTTOM,MissFortune,0,Ornn,Viego,Sylas,Poppy,Rumble,Trundle,Xerath,Smolder,Rakan
EUW1_7583433517,200,420,15.21,1796,UTILITY,Poppy,0,Ornn,Viego,Sylas,MissFortune,Rumble,Trundle,Xerath,Smolder,Rakan
EUW1_7582695588,100,440,15.21,1303,TOP,Heimerdinger,1,Hecarim,Katarina,Vayne,Neeko,Fiora,Volibear,Akali,Jhin,Nautilus
EUW1_7582695588,100,440,15.21,1303,JUNGLE,Hecarim,1,Heimerdinger,Katarina,Vayne,Neeko,Fiora,Volibear,Akali,Jhin,Nautilus
EUW1_7582695588,100,440,15.21,1303,MIDDLE,Katarina,1,Heimerdinger,Hecarim,Vayne,Neeko,Fiora,Volibear,Akali,Jhin,Nautilus
EUW1_7582695588,100,440,15.21,1303,BOTTOM,Vayne,1,Heimerdinger,Hecarim,Katarina,Neeko,Fiora,Volibear,Akali,Jhin,Nautilus
EUW1_7582695588,100,440,15.21,1303,UTILITY,Neeko,1,Heimerdinger,Hecarim,Katarina,Vayne,Fiora,Volibear,Akali,Jhin,Nautilus
EUW1_7582695588,200,440,15.21,1303,TOP,Fiora,0,Volibear,Akali,Jhin,Nautilus,Heimerdinger,Hecarim,Katarina,Vayne,Neeko
EUW1_7582695588,200,440,15.21,1303,JUNGLE,Volibear,0,Fiora,Akali,Jhin,Nautilus,Heimerdinger,Hecarim,Katarina,Vayne,Neeko
EUW1_7582695588,200,440,15.21,1303,MIDDLE,Akali,0,Fiora,Volibear,Jhin,Nautilus,Heimerdinger,Hecarim,Katarina,Vayne,Neeko
EUW1_7582695588,200,440,15.21,1303,BOTTOM,Jhin,0,Fiora,Volibear,Akali,Nautilus,Heimerdinger,Hecarim,Katarina,Vayne,Neeko
EUW1_7582695588,200,440,15.21,1303,UTILITY,Nautilus,0,Fiora,Volibear,Akali,Jhin,Heimerdinger,Hecarim,Katarina,Vayne,Neeko
EUW1_7582600839,100,440,15.21,2175,TOP,Gnar,0,Udyr,Yasuo,Kaisa,Mel,Sion,Shaco,Leblanc,Vayne,Nami
EUW1_7582600839,100,440,15.21,2175,JUNGLE,Udyr,0,Gnar,Yasuo,Kaisa,Mel,Sion,Shaco,Leblanc,Vayne,Nami
EUW1_7582600839,100,440,15.21,2175,MIDDLE,Yasuo,0,Gnar,Udyr,Kaisa,Mel,Sion,Shaco,Leblanc,Vayne,Nami
EUW1_7582600839,100,440,15.21,2175,BOTTOM,Kaisa,0,Gnar,Udyr,Yasuo,Mel,Sion,Shaco,Leblanc,Vayne,Nami
EUW1_7582600839,100,440,15.21,2175,UTILITY,Mel,0,Gnar,Udyr,Yasuo,Kaisa,Sion,Shaco,Leblanc,Vayne,Nami
EUW1_7582600839,200,440,15.21,2175,TOP,Sion,1,Shaco,Leblanc,Vayne,Nami,Gnar,Udyr,Yasuo,Kaisa,Mel
EUW1_7582600839,200,440,15.21,2175,JUNGLE,Shaco,1,Sion,Leblanc,Vayne,Nami,Gnar,Udyr,Yasuo,Kaisa,Mel
EUW1_7582600839,200,440,15.21,2175,MIDDLE,Leblanc,1,Sion,Shaco,Vayne,Nami,Gnar,Udyr,Yasuo,Kaisa,Mel
EUW1_7582600839,200,440,15.21,2175,BOTTOM,Vayne,1,Sion,Shaco,Leblanc,Nami,Gnar,Udyr,Yasuo,Kaisa,Mel
EUW1_7582600839,200,440,15.21,2175,UTILITY,Nami,1,Sion,Shaco,Leblanc,Vayne,Gnar,Udyr,Yasuo,Kaisa,Mel
EUW1_7582363769,100,420,15.21,3104,TOP,Ornn,1,MonkeyKing,Velkoz,Aphelios,Poppy,Mordekaiser,JarvanIV,Mel,Ashe,Pyke
EUW1_7582363769,100,420,15.21,3104,JUNGLE,MonkeyKing,1,Ornn,Velkoz,Aphelios,Poppy,Mordekaiser,JarvanIV,Mel,Ashe,Pyke
EUW1_7582363769,100,420,15.21,3104,MIDDLE,Velkoz,1,Ornn,MonkeyKing,Aphelios,Poppy,Mordekaiser,JarvanIV,Mel,Ashe,Pyke
EUW1_7582363769,100,420,15.21,3104,BOTTOM,Aphelios,1,Ornn,MonkeyKing,Velkoz,Poppy,Mordekaiser,JarvanIV,Mel,Ashe,Pyke
EUW1_7582363769,100,420,15.21,3104,UTILITY,Poppy,1,Ornn,MonkeyKing,Velkoz,Aphelios,Mordekaiser,JarvanIV,Mel,Ashe,Pyke
EUW1_7582363769,200,420,15.21,3104,TOP,Mordekaiser,0,JarvanIV,Mel,Ashe,Pyke,Ornn,MonkeyKing,Velkoz,Aphelios,Poppy
EUW1_7582363769,200,420,15.21,3104,JUNGLE,JarvanIV,0,Mordekaiser,Mel,Ashe,Pyke,Ornn,MonkeyKing,Velkoz,Aphelios,Poppy
EUW1_7582363769,200,420,15.21,3104,MIDDLE,Mel,0,Mordekaiser,JarvanIV,Ashe,Pyke,Ornn,MonkeyKing,Velkoz,Aphelios,Poppy
EUW1_7582363769,200,420,15.21,3104,BOTTOM,Ashe,0,Mordekaiser,JarvanIV,Mel,Pyke,Ornn,MonkeyKing,Velkoz,Aphelios,Poppy
EUW1_7582363769,200,420,15.21,3104,UTILITY,Pyke,0,Mordekaiser,JarvanIV,Mel,Ashe,Ornn,MonkeyKing,Velkoz,Aphelios,Poppy
EUW1_7582322101,100,420,15.21,952,TOP,Singed,1,XinZhao,Mel,Ashe,Lux,Ornn,Maokai,Yone,Caitlyn,Brand
EUW1_7582322101,100,420,15.21,952,JUNGLE,XinZhao,1,Singed,Mel,Ashe,Lux,Ornn,Maokai,Yone,Caitlyn,Brand
EUW1_7582322101,100,420,15.21,952,MIDDLE,Mel,1,Singed,XinZhao,Ashe,Lux,Ornn,Maokai,Yone,Caitlyn,Brand
EUW1_7582322101,100,420,15.21,952,BOTTOM,Ashe,1,Singed,XinZhao,Mel,Lux,Ornn,Maokai,Yone,Caitlyn,Brand
EUW1_7582322101,100,420,15.21,952,UTILITY,Lux,1,Singed,XinZhao,Mel,Ashe,Ornn,Maokai,Yone,Caitlyn,Brand
EUW1_7582322101,200,420,15.21,952,TOP,Ornn,0,Maokai,Yone,Caitlyn,Brand,Singed,XinZhao,Mel,Ashe,Lux
EUW1_7582322101,200,420,15.21,952,JUNGLE,Maokai,0,Ornn,Yone,Caitlyn,Brand,Singed,XinZhao,Mel,Ashe,Lux
EUW1_7582322101,200,420,15.21,952,MIDDLE,Yone,0,Ornn,Maokai,Caitlyn,Brand,Singed,XinZhao,Mel,Ashe,Lux
EUW1_7582322101,200,420,15.21,952,BOTTOM,Caitlyn,0,Ornn,Maokai,Yone,Brand,Singed,XinZhao,Mel,Ashe,Lux
EUW1_7582322101,200,420,15.21,952,UTILITY,Brand,0,Ornn,Maokai,Yone,Caitlyn,Singed,XinZhao,Mel,Ashe,Lux
EUW1_7582242537,100,420,15.21,2492,TOP,Ornn,1,Shaco,Lux,Corki,Morgana,Viego,Sett,Xerath,Kalista,Thresh
EUW1_7582242537,100,420,15.21,2492,JUNGLE,Shaco,1,Ornn,Lux,Corki,Morgana,Viego,Sett,Xerath,Kalista,Thresh
EUW1_7582242537,100,420,15.21,2492,MIDDLE,Lux,1,Ornn,Shaco,Corki,Morgana,Viego,Sett,Xerath,Kalista,Thresh
EUW1_7582242537,100,420,15.21,2492,BOTTOM,Corki,1,Ornn,Shaco,Lux,Morgana,Viego,Sett,Xerath,Kalista,Thresh
EUW1_7582242537,100,420,15.21,2492,UTILITY,Morgana,1,Ornn,Shaco,Lux,Corki,Viego,Sett,Xerath,Kalista,Thresh
EUW1_7582242537,200,420,15.21,2492,TOP,Viego,0,Sett,Xerath,Kalista,Thresh,Ornn,Shaco,Lux,Corki,Morgana
EUW1_7582242537,200,420,15.21,2492,JUNGLE,Sett,0,Viego,Xerath,Kalista,Thresh,Ornn,Shaco,Lux,Corki,Morgana
EUW1_7582242537,200,420,15.21,2492,MIDDLE,Xerath,0,Viego,Sett,Kalista,Thresh,Ornn,Shaco,Lux,Corki,Morgana
EUW1_7582242537,200,420,15.21,2492,BOTTOM,Kalista,0,Viego,Sett,Xerath,Thresh,Ornn,Shaco,Lux,Corki,Morgana
EUW1_7582242537,200,420,15.21,2492,UTILITY,Thresh,0,Viego,Sett,Xerath,Kalista,Ornn,Shaco,Lux,Corki,Morgana
EUW1_7582184297,100,420,15.21,1742,TOP,Ornn,0,JarvanIV,Leblanc,KogMaw,Lulu,Trundle,XinZhao,Lissandra,Ziggs,Janna
EUW1_7582184297,100,420,15.21,1742,JUNGLE,JarvanIV,0,Ornn,Leblanc,KogMaw,Lulu,Trundle,XinZhao,Lissandra,Ziggs,Janna
EUW1_7582184297,100,420,15.21,1742,MIDDLE,Leblanc,0,Ornn,JarvanIV,KogMaw,Lulu,Trundle,XinZhao,Lissandra,Ziggs,Janna
EUW1_7582184297,100,420,15.21,1742,BOTTOM,KogMaw,0,Ornn,JarvanIV,Leblanc,Lulu,Trundle,XinZhao,Lissandra,Ziggs,Janna
EUW1_7582184297,100,420,15.21,1742,UTILITY,Lulu,0,Ornn,JarvanIV,Leblanc,KogMaw,Trundle,XinZhao,Lissandra,Ziggs,Janna
EUW1_7582184297,200,420,15.21,1742,TOP,Trundle,1,XinZhao,Lissandra,Ziggs,Janna,Ornn,JarvanIV,Leblanc,KogMaw,Lulu
EUW1_7582184297,200,420,15.21,1742,JUNGLE,XinZhao,1,Trundle,Lissandra,Ziggs,Janna,Ornn,JarvanIV,Leblanc,KogMaw,Lulu
EUW1_7582184297,200,420,15.21,1742,MIDDLE,Lissandra,1,Trundle,XinZhao,Ziggs,Janna,Ornn,JarvanIV,Leblanc,KogMaw,Lulu
EUW1_7582184297,200,420,15.21,1742,BOTTOM,Ziggs,1,Trundle,XinZhao,Lissandra,Janna,Ornn,JarvanIV,Leblanc,KogMaw,Lulu
EUW1_7582184297,200,420,15.21,1742,UTILITY,Janna,1,Trundle,XinZhao,Lissandra,Ziggs,Ornn,JarvanIV,Leblanc,KogMaw,Lulu
EUW1_7581907920,100,420,15.21,2314,TOP,Ornn,1,Viego,Sylas,Ashe,Zyra,Irelia,Khazix,Syndra,Vayne,Senna
EUW1_7581907920,100,420,15.21,2314,JUNGLE,Viego,1,Ornn,Sylas,Ashe,Zyra,Irelia,Khazix,Syndra,Vayne,Senna
EUW1_7581907920,100,420,15.21,2314,MIDDLE,Sylas,1,Ornn,Viego,Ashe,Zyra,Irelia,Khazix,Syndra,Vayne,Senna
EUW1_7581907920,100,420,15.21,2314,BOTTOM,Ashe,1,Ornn,Viego,Sylas,Zyra,Irelia,Khazix,Syndra,Vayne,Senna
EUW1_7581907920,100,420,15.21,2314,UTILITY,Zyra,1,Ornn,Viego,Sylas,Ashe,Irelia,Khazix,Syndra,Vayne,Senna
EUW1_7581907920,200,420,15.21,2314,TOP,Irelia,0,Khazix,Syndra,Vayne,Senna,Ornn,Viego,Sylas,Ashe,Zyra
EUW1_7581907920,200,420,15.21,2314,JUNGLE,Khazix,0,Irelia,Syndra,Vayne,Senna,Ornn,Viego,Sylas,Ashe,Zyra
EUW1_7581907920,200,420,15.21,2314,MIDDLE,Syndra,0,Irelia,Khazix,Vayne,Senna,Ornn,Viego,Sylas,Ashe,Zyra
EUW1_7581907920,200,420,15.21,2314,BOTTOM,Vayne,0,Irelia,Khazix,Syndra,Senna,Ornn,Viego,Sylas,Ashe,Zyra
EUW1_7581907920,200,420,15.21,2314,UTILITY,Senna,0,Irelia,Khazix,Syndra,Vayne,Ornn,Viego,Sylas,Ashe,Zyra
EUW1_7581857942,100,420,15.21,2029,TOP,Ornn,0,Vi,AurelionSol,Caitlyn,Nami,Malphite,Qiyana,Mel,Yasuo,Senna
EUW1_7581857942,100,420,15.21,2029,JUNGLE,Vi,0,Ornn,AurelionSol,Caitlyn,Nami,Malphite,Qiyana,Mel,Yasuo,Senna
EUW1_7581857942,100,420,15.21,2029,MIDDLE,AurelionSol,0,Ornn,Vi,Caitlyn,Nami,Malphite,Qiyana,Mel,Yasuo,Senna
EUW1_7581857942,100,420,15.21,2029,BOTTOM,Caitlyn,0,Ornn,Vi,AurelionSol,Nami,Malphite,Qiyana,Mel,Yasuo,Senna
EUW1_7581857942,100,420,15.21,2029,UTILITY,Nami,0,Ornn,Vi,AurelionSol,Caitlyn,Malphite,Qiyana,Mel,Yasuo,Senna
EUW1_7581857942,200,420,15.21,2029,TOP,Malphite,1,Qiyana,Mel,Yasuo,Senna,Ornn,Vi,AurelionSol,Caitlyn,Nami
EUW1_7581857942,200,420,15.21,2029,JUNGLE,Qiyana,1,Malphite,Mel,Yasuo,Senna,Ornn,Vi,AurelionSol,Caitlyn,Nami
EUW1_7581857942,200,420,15.21,2029,MIDDLE,Mel,1,Malphite,Qiyana,Yasuo,Senna,Ornn,Vi,AurelionSol,Caitlyn,Nami
EUW1_7581857942,200,420,15.21,2029,BOTTOM,Yasuo,1,Malphite,Qiyana,Mel,Senna,Ornn,Vi,AurelionSol,Caitlyn,Nami
EUW1_7581857942,200,420,15.21,2029,UTILITY,Senna,1,Malphite,Qiyana,Mel,Yasuo,Ornn,Vi,AurelionSol,Caitlyn,Nami
EUW1_7566956793,100,420,15.20,1521,TOP,Nasus,1,Sylas,Diana,Kaisa,Soraka,Gwen,Fiddlesticks,Renekton,Jhin,Renata
EUW1_7566956793,100,420,15.20,1521,JUNGLE,Sylas,1,Nasus,Diana,Kaisa,Soraka,Gwen,Fiddlesticks,Renekton,Jhin,Renata
EUW1_7566956793,100,420,15.20,1521,MIDDLE,Diana,1,Nasus,Sylas,Kaisa,Soraka,Gwen,Fiddlesticks,Renekton,Jhin,Renata
EUW1_7566956793,100,420,15.20,1521,BOTTOM,Kaisa,1,Nasus,Sylas,Diana,Soraka,Gwen,Fiddlesticks,Renekton,Jhin,Renata
EUW1_7566956793,100,420,15.20,1521,UTILITY,Soraka,1,Nasus,Sylas,Diana,Kaisa,Gwen,Fiddlesticks,Renekton,Jhin,Renata
EUW1_7566956793,200,420,15.20,1521,TOP,Gwen,0,Fiddlesticks,Renekton,Jhin,Renata,Nasus,Sylas,Diana,Kaisa,Soraka
EUW1_7566956793,200,420,15.20,1521,JUNGLE,Fiddlesticks,0,Gwen,Renekton,Jhin,Renata,Nasus,Sylas,Diana,Kaisa,Soraka
EUW1_7566956793,200,420,15.20,1521,MIDDLE,Renekton,0,Gwen,Fiddlesticks,Jhin,Renata,Nasus,Sylas,Diana,Kaisa,Soraka
EUW1_7566956793,200,420,15.20,1521,BOTTOM,Jhin,0,Gwen,Fiddlesticks,Renekton,Renata,Nasus,Sylas,Diana,Kaisa,Soraka
EUW1_7566956793,200,420,15.20,1521,UTILITY,Renata,0,Gwen,Fiddlesticks,Renekton,Jhin,Nasus,Sylas,Diana,Kaisa,Soraka
EUW1_7562459048,100,400,15.20,1626,TOP,Quinn,0,Rengar,Diana,Yunara,Blitzcrank,Jax,Ekko,Ashe,MissFortune,Neeko
EUW1_7562459048,100,400,15.20,1626,JUNGLE,Rengar,0,Quinn,Diana,Yunara,Blitzcrank,Jax,Ekko,Ashe,MissFortune,Neeko
EUW1_7562459048,100,400,15.20,1626,MIDDLE,Diana,0,Quinn,Rengar,Yunara,Blitzcrank,Jax,Ekko,Ashe,MissFortune,Neeko
EUW1_7562459048,100,400,15.20,1626,BOTTOM,Yunara,0,Quinn,Rengar,Diana,Blitzcrank,Jax,Ekko,Ashe,MissFortune,Neeko
EUW1_7562459048,100,400,15.20,1626,UTILITY,Blitzcrank,0,Quinn,Rengar,Diana,Yunara,Jax,Ekko,Ashe,MissFortune,Neeko
EUW1_7562459048,200,400,15.20,1626,TOP,Jax,1,Ekko,Ashe,MissFortune,Neeko,Quinn,Rengar,Diana,Yunara,Blitzcrank
EUW1_7562459048,200,400,15.20,1626,JUNGLE,Ekko,1,Jax,Ashe,MissFortune,Neeko,Quinn,Rengar,Diana,Yunara,Blitzcrank
EUW1_7562459048,200,400,15.20,1626,MIDDLE,Ashe,1,Jax,Ekko,MissFortune,Neeko,Quinn,Rengar,Diana,Yunara,Blitzcrank
EUW1_7562459048,200,400,15.20,1626,BOTTOM,MissFortune,1,Jax,Ekko,Ashe,Neeko,Quinn,Rengar,Diana,Yunara,Blitzcrank
EUW1_7562459048,200,400,15.20,1626,UTILITY,Neeko,1,Jax,Ekko,Ashe,MissFortune,Quinn,Rengar,Diana,Yunara,Blitzcrank
EUW1_7562372263,100,400,15.20,2977,TOP,KSante,1,Shaco,Lux,Caitlyn,TahmKench,Vladimir,Pantheon,Lissandra,Ashe,Velkoz
EUW1_7562372263,100,400,15.20,2977,JUNGLE,Shaco,1,KSante,Lux,Caitlyn,TahmKench,Vladimir,Pantheon,Lissandra,Ashe,Velkoz
EUW1_7562372263,100,400,15.20,2977,MIDDLE,Lux,1,KSante,Shaco,Caitlyn,TahmKench,Vladimir,Pantheon,Lissandra,Ashe,Velkoz
EUW1_7562372263,100,400,15.20,2977,BOTTOM,Caitlyn,1,KSante,Shaco,Lux,TahmKench,Vladimir,Pantheon,Lissandra,Ashe,Velkoz
EUW1_7562372263,100,400,15.20,2977,UTILITY,TahmKench,1,KSante,Shaco,Lux,Caitlyn,Vladimir,Pantheon,Lissandra,Ashe,Velkoz
EUW1_7562372263,200,400,15.20,2977,TOP,Vladimir,0,Pantheon,Lissandra,Ashe,Velkoz,KSante,Shaco,Lux,Caitlyn,TahmKench
EUW1_7562372263,200,400,15.20,2977,JUNGLE,Pantheon,0,Vladimir,Lissandra,Ashe,Velkoz,KSante,Shaco,Lux,Caitlyn,TahmKench
EUW1_7562372263,200,400,15.20,2977,MIDDLE,Lissandra,0,Vladimir,Pantheon,Ashe,Velkoz,KSante,Shaco,Lux,Caitlyn,TahmKench
EUW1_7562372263,200,400,15.20,2977,BOTTOM,Ashe,0,Vladimir,Pantheon,Lissandra,Velkoz,KSante,Shaco,Lux,Caitlyn,TahmKench
EUW1_7562372263,200,400,15.20,2977,UTILITY,Velkoz,0,Vladimir,Pantheon,Lissandra,Ashe,KSante,Shaco,Lux,Caitlyn,TahmKench
EUW1_7562291252,100,400,15.20,2168,TOP,Vladimir,1,Rengar,Orianna,Ashe,Alistar,Jax,Ekko,Xerath,Kalista,Thresh
EUW1_7562291252,100,400,15.20,2168,JUNGLE,Rengar,1,Vladimir,Orianna,Ashe,Alistar,Jax,Ekko,Xerath,Kalista,Thresh
EUW1_7562291252,100,400,15.20,2168,MIDDLE,Orianna,1,Vladimir,Rengar,Ashe,Alistar,Jax,Ekko,Xerath,Kalista,Thresh
EUW1_7562291252,100,400,15.20,2168,BOTTOM,Ashe,1,Vladimir,Rengar,Orianna,Alistar,Jax,Ekko,Xerath,Kalista,Thresh
